CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
10592	175.60352	1179880064	0.03432	0.33584	175.52098	0.08253	369	1	0.02996	0.34728	1	0.03705	0.31550	1	0.03350	0.33139	1	0.20227	0.53687	20.75321	1.06275	1	0.63850	0.50922	20.79944	1.06275	1	-0.03960	-0.00446	0.60708	0.00402	1	0.01972	-0.00239	0.61158	0.00406	1	0.79740	0.57593	0	0
10593	175.62001	1179934703	0.03288	0.33760	175.52098	0.09903	369	1	0.02133	0.37089	1	0.02718	0.32541	1	0.02426	0.34815	1	0.20194	0.53706	20.89238	1.06275	1	0.63808	0.50974	21.34973	1.05573	1	-0.03960	-0.00446	0.60708	0.00402	1	0.01972	-0.00239	0.61158	0.00406	1	0.79740	0.57593	0	0
10594	175.63643	1179989094	0.03198	0.33789	175.52098	0.11545	369	1	0.02041	0.36016	1	0.03094	0.31971	1	0.02568	0.33993	1	0.20186	0.53701	20.77920	1.05573	1	0.63809	0.50973	21.21051	1.04871	1	-0.03960	-0.00446	0.60708	0.00402	1	0.01972	-0.00239	0.61158	0.00406	1	0.79740	0.57593	0	0
10595	175.65273	1180043122	0.03149	0.33877	175.52098	0.13174	369	1	0.02305	0.36519	1	0.03209	0.32639	1	0.02757	0.34579	1	0.20186	0.53701	20.77920	1.04871	1	0.63811	0.50976	21.28770	1.04169	1	-0.03960	-0.00446	0.60708	0.00397	1	0.01972	-0.00229	0.61158	0.00407	1	0.79740	0.57593	0	0
10596	175.66907	1180097225	0.03217	0.34173	175.52098	0.14809	369	1	0.03167	0.35823	1	0.04497	0.37847	1	0.03832	0.36835	1	0.20188	0.53648	20.72706	1.04169	1	0.63846	0.50868	20.77712	1.04169	1	-0.03960	-0.00446	0.60708	0.00397	1	0.01972	-0.00229	0.61158	0.00407	1	0.79740	0.57593	0	0
10597	175.68591	1180153043	0.03322	0.34209	175.52098	0.16493	369	1	0.03938	0.34279	1	0.04811	0.34869	1	0.04374	0.34574	1	0.20207	0.53637	20.93039	1.04169	1	0.63864	0.50856	21.04364	1.04169	1	-0.03960	-0.00446	0.60708	0.00397	1	0.01972	-0.00229	0.61158	0.00407	1	0.79740	0.57593	0	0
10598	175.70213	1180206803	0.03410	0.34239	175.52098	0.18115	369	1	0.03938	0.34279	1	0.04811	0.34869	1	0.04374	0.34574	1	0.20219	0.53624	20.99343	1.04169	1	0.63852	0.50907	21.41002	1.04169	1	-0.03960	-0.00446	0.60708	0.00398	1	0.01972	-0.00229	0.61158	0.00409	1	0.79740	0.57593	0	0
10599	175.71878	1180261950	0.03589	0.34361	175.52098	0.19780	369	1	0.06824	0.37206	1	0.04651	0.34426	1	0.05737	0.35816	1	0.20250	0.53582	20.72886	1.04169	1	0.63892	0.50881	21.56751	1.04169	1	-0.03960	-0.00446	0.60708	0.00398	1	0.01972	-0.00229	0.61158	0.00409	1	0.79740	0.57593	0	0
10600	175.73520	1180316312	0.03669	0.34390	175.52098	0.21422	369	1	0.04167	0.35823	1	0.05249	0.33716	1	0.04708	0.34770	1	0.20264	0.53561	20.79665	1.04169	1	0.63918	0.50863	21.53012	1.04169	1	-0.03960	-0.00446	0.60708	0.00398	1	0.01972	-0.00229	0.61158	0.00409	1	0.79740	0.57593	0	0
10601	175.75189	1180371636	0.03738	0.34415	175.52098	0.23091	369	1	0.04167	0.35823	1	0.05249	0.33716	1	0.04708	0.34770	1	0.20284	0.53557	20.92589	1.04169	1	0.63934	0.50867	21.42358	1.04169	1	-0.03971	-0.00440	0.61159	0.00400	1	0.01980	-0.00228	0.60861	0.00407	1	0.79740	0.57593	0	0
10602	175.76831	1180426025	0.03967	0.34273	175.52098	0.24733	369	1	0.07622	0.35589	1	0.07182	0.28688	1	0.07402	0.32138	1	0.20440	0.53456	20.93373	1.04169	1	0.64144	0.50737	21.36867	1.04169	1	-0.03971	-0.00440	0.61159	0.00400	1	0.01980	-0.00228	0.60861	0.00407	1	0.79740	0.57593	0	0
10603	175.78465	1180480174	0.04637	0.33839	175.52098	0.26367	369	1	0.15012	0.26034	1	0.15682	0.27771	1	0.15347	0.26902	1	0.20792	0.53113	20.52357	1.04169	1	0.64487	0.50545	21.19181	1.04169	1	-0.03971	-0.00440	0.61159	0.00400	1	0.01980	-0.00228	0.60861	0.00407	1	0.79740	0.57593	0	0
10604	175.80118	1180534882	0.05225	0.33402	175.52098	0.28020	369	1	0.14837	0.25488	1	0.15606	0.26453	1	0.15222	0.25970	1	0.20854	0.53172	21.18216	1.04838	1	0.64560	0.50450	21.28701	1.05540	1	-0.18229	-0.01977	2.89674	0.00400	0	0.02079	-0.00216	0.62599	0.00422	1	0.79740	0.57593	0	0
10605	175.81776	1180589843	0.05782	0.32792	175.52098	0.29678	369	1	0.15777	0.21064	1	0.15827	0.22562	1	0.15802	0.21813	1	0.20954	0.53125	21.38241	1.06209	1	0.64604	0.50406	21.27344	1.06911	1	-0.18229	-0.01977	2.89674	0.00400	0	0.02079	-0.00216	0.62599	0.00422	1	0.79740	0.57593	0	0
10606	175.83417	1180644171	0.06286	0.32170	175.52098	0.31319	369	1	0.17201	0.20498	1	0.14536	0.20207	1	0.15868	0.20352	1	0.20962	0.53104	21.35742	1.07579	1	0.64677	0.50400	21.43662	1.08281	1	-0.18229	-0.01977	2.89674	0.00400	0	0.02079	-0.00216	0.62599	0.00422	1	0.79740	0.57593	0	0
10607	175.85080	1180699269	0.09430	0.29881	175.52098	0.31319	369	0	0.17038	0.19906	1	0.14536	0.20207	1	0.15787	0.20057	1	0.20966	0.53100	21.11070	1.08281	1	0.64681	0.50419	21.58521	1.08281	1	-0.03881	-0.00422	0.60474	0.00415	1	0.02025	-0.00209	0.60548	0.00425	1	0.79740	0.57593	0	0
10608	175.86714	1180753410	0.12734	0.26217	175.52098	0.31319	369	0	0.15580	0.20879	1	0.16496	0.24228	1	0.16038	0.22553	1	0.20993	0.53110	20.90646	1.07612	1	0.64694	0.50423	21.46509	1.06911	1	-0.03881	-0.00422	0.60474	0.00415	1	0.02025	-0.00209	0.60548	0.00425	1	0.79740	0.57593	0	0
10609	175.88358	1180807838	0.14107	0.25569	175.52098	0.31319	369	0	0.16254	0.22306	1	0.17451	0.26241	1	0.16852	0.24273	1	0.21000	0.53110	20.90747	1.06242	1	0.64728	0.50446	21.36517	1.05540	1	-0.03881	-0.00422	0.60474	0.00415	1	0.02025	-0.00209	0.60548	0.00425	1	0.79740	0.57593	0	0
10610	175.90001	1180862296	0.14842	0.25552	175.85080	0.04921	370	1	0.16589	0.23452	1	0.17505	0.27552	1	0.17047	0.25502	1	0.21027	0.53026	20.70771	1.04871	1	0.64738	0.50459	21.57139	1.04169	1	-0.03914	-0.00417	0.61128	0.00398	1	0.02025	-0.00209	0.60548	0.00408	1	0.79740	0.57593	0	0
10611	175.91658	1180917220	0.15524	0.25365	175.85080	0.06578	370	1	0.19077	0.23361	1	0.17428	0.25866	1	0.18252	0.24614	1	0.21081	0.52999	20.60077	1.04169	1	0.64777	0.50428	21.58408	1.04169	1	-0.03914	-0.00417	0.61128	0.00398	1	0.02025	-0.00209	0.60548	0.00408	1	0.79740	0.57593	0	0
10612	175.93297	1180971508	0.16068	0.24998	175.85080	0.08217	370	1	0.19284	0.21897	1	0.18288	0.24438	1	0.18786	0.23167	1	0.21067	0.52980	20.35563	1.04169	1	0.64820	0.50399	21.49614	1.04169	1	-0.03914	-0.00417	0.61128	0.00398	1	0.02025	-0.00209	0.60548	0.00408	1	0.79740	0.57593	0	0
10613	175.94969	1181026893	0.16454	0.24688	175.85080	0.09889	370	1	0.19284	0.21897	1	0.18265	0.23747	1	0.18774	0.22822	1	0.21072	0.52977	20.16029	1.04169	1	0.64825	0.50408	21.53679	1.04871	1	-0.03914	-0.00417	0.61128	0.00385	1	0.02090	-0.00214	0.62077	0.00421	1	0.79740	0.57593	0	0
10614	175.96616	1181081415	0.16704	0.24343	175.85080	0.11536	370	1	0.20056	0.20184	1	0.16855	0.23684	1	0.18455	0.21934	1	0.21084	0.52953	20.18501	1.04871	1	0.64842	0.50407	21.62317	1.05573	1	-0.03914	-0.00417	0.61128	0.00385	1	0.02090	-0.00214	0.62077	0.00421	1	0.79740	0.57593	0	0
10615	175.98264	1181136005	0.17112	0.24243	175.85080	0.13184	370	1	0.20390	0.25772	1	0.20356	0.21108	1	0.20373	0.23440	1	0.21105	0.52968	20.52972	1.05573	1	0.64852	0.50393	21.78551	1.06275	1	-0.03914	-0.00417	0.61128	0.00385	1	0.02090	-0.00214	0.62077	0.00421	1	0.79740	0.57593	0	0
10616	175.99916	1181190759	0.17431	0.24134	175.85080	0.14836	370	1	0.20244	0.25206	1	0.20356	0.21108	1	0.20300	0.23157	1	0.21114	0.52977	20.66139	1.06275	1	0.64852	0.50393	21.78551	1.06275	1	-0.03914	-0.00417	0.61128	0.00403	1	0.02047	-0.00209	0.60665	0.00421	1	0.79740	0.57593	0	0
10617	176.01538	1181244519	0.18254	0.24149	175.85080	0.16458	370	1	0.27608	0.21589	1	0.25353	0.27012	1	0.26481	0.24300	1	0.21378	0.53008	20.74595	1.06275	1	0.65150	0.50447	21.50392	1.05573	1	-0.03914	-0.00417	0.61128	0.00403	1	0.02047	-0.00209	0.60665	0.00421	1	0.79740	0.57593	0	0
10618	176.03189	1181299213	0.19309	0.24275	175.85080	0.18109	370	1	0.31434	0.23376	1	0.30407	0.27946	1	0.30921	0.25661	1	0.21583	0.53027	20.46616	1.05573	1	0.65293	0.50497	21.79371	1.04871	1	-0.03914	-0.00417	0.61128	0.00403	1	0.02047	-0.00209	0.60665	0.00421	1	0.79740	0.57593	0	0
10619	176.04832	1181353655	0.20205	0.24404	175.85080	0.19753	370	1	0.31510	0.23953	1	0.30407	0.27946	1	0.30958	0.25949	1	0.21643	0.53028	20.77890	1.04871	1	0.65368	0.50452	21.66153	1.04871	1	-0.03880	-0.00422	0.61175	0.00400	1	0.02133	-0.00215	0.62240	0.00424	1	0.79740	0.57593	0	0
10620	176.06493	1181408641	0.20946	0.24713	175.85080	0.21413	370	1	0.32811	0.29873	1	0.28337	0.27572	1	0.30574	0.28723	1	0.21661	0.53028	20.63422	1.04871	1	0.65382	0.50443	21.69077	1.05573	1	-0.03880	-0.00422	0.61175	0.00400	1	0.02133	-0.00215	0.62240	0.00424	1	0.79740	0.57593	0	0
10621	176.08141	1181463242	0.21630	0.24907	175.85080	0.23061	370	1	0.33395	0.28598	1	0.29037	0.26643	1	0.31216	0.27621	1	0.21663	0.53026	20.43596	1.05573	1	0.65414	0.50459	21.58223	1.06275	1	-0.03880	-0.00422	0.61175	0.00400	1	0.02133	-0.00215	0.62240	0.00424	1	0.79740	0.57593	0	0
10622	176.09799	1181518203	0.22228	0.25059	175.85080	0.24719	370	1	0.33331	0.28057	1	0.29037	0.26643	1	0.31184	0.27350	1	0.21675	0.53025	20.44040	1.06275	1	0.65417	0.50473	21.65673	1.06275	1	-0.03861	-0.00420	0.60864	0.00397	1	0.02094	-0.00210	0.60967	0.00421	1	0.79740	0.57593	0	0
10623	176.11438	1181572490	0.25897	0.24906	175.85080	0.24719	370	0	0.34352	0.22263	1	0.31137	0.27230	1	0.32744	0.24746	1	0.21718	0.52997	20.53572	1.06275	1	0.65456	0.50472	21.51517	1.05573	1	-0.03861	-0.00420	0.60864	0.00397	1	0.02094	-0.00210	0.60967	0.00421	1	0.79740	0.57593	0	0
10624	176.13091	1181627217	0.29303	0.25309	175.85080	0.24719	370	0	0.33132	0.23716	1	0.32287	0.27707	1	0.32710	0.25712	1	0.21727	0.52993	20.36908	1.05573	1	0.65488	0.50464	21.58577	1.04871	1	-0.03861	-0.00420	0.60864	0.00397	1	0.02094	-0.00210	0.60967	0.00421	1	0.79740	0.57593	0	0
10625	176.14728	1181681452	0.30439	0.25452	175.85080	0.24719	370	0	0.33135	0.23743	1	0.32284	0.27737	1	0.32710	0.25740	1	0.21733	0.52984	20.19973	1.05540	1	0.65506	0.50481	21.65164	1.04838	1	-0.17607	-0.01981	2.83967	0.00397	0	0.02094	-0.00210	0.60967	0.00415	1	0.79740	0.57593	0	0
10626	176.16389	1181736527	0.31280	0.25671	176.11438	0.04951	371	1	0.34507	0.24933	1	0.33103	0.27723	1	0.33805	0.26328	1	0.21773	0.53023	20.29798	1.05507	1	0.65523	0.50499	21.59504	1.05507	1	-0.17607	-0.01981	2.83967	0.00397	0	0.02094	-0.00210	0.60967	0.00415	1	0.79740	0.57593	0	0
10627	176.18039	1181791160	0.32119	0.25881	176.11438	0.06601	371	1	0.36126	0.25121	1	0.34823	0.28315	1	0.35474	0.26718	1	0.21794	0.53050	20.31176	1.06176	1	0.65535	0.50488	21.50634	1.06176	1	-0.17607	-0.01981	2.83967	0.00397	0	0.02094	-0.00210	0.60967	0.00415	1	0.79740	0.57593	0	0
10628	176.19678	1181845459	0.32681	0.25927	176.11438	0.08240	371	1	0.36082	0.24587	1	0.34895	0.27730	1	0.35489	0.26159	1	0.21830	0.53090	20.35043	1.06845	1	0.65596	0.50537	21.53292	1.06845	1	-0.17745	-0.02032	2.88193	0.00397	0	0.02117	-0.00224	0.60844	0.00420	1	0.79740	0.57593	0	0
10629	176.21329	1181900109	0.34987	0.25818	176.11438	0.09891	371	1	0.48672	0.24928	1	0.48982	0.25401	1	0.48827	0.25165	1	0.22390	0.53244	21.33473	1.06845	1	0.66115	0.50762	22.25788	1.06845	1	-0.17745	-0.02032	2.88193	0.00397	0	0.02117	-0.00224	0.60844	0.00420	1	0.79740	0.57593	0	0
10630	176.22972	1181954586	0.36606	0.25628	176.11438	0.11534	371	1	0.49566	0.23805	1	0.46310	0.24788	1	0.47938	0.24297	1	0.22418	0.53263	21.21226	1.06845	1	0.66128	0.50749	22.47106	1.06845	1	-0.17745	-0.02032	2.88193	0.00397	0	0.02117	-0.00224	0.60844	0.00420	1	0.79740	0.57593	0	0
10631	176.24641	1182009882	0.37849	0.25572	176.11438	0.13203	371	1	0.49529	0.24339	1	0.46046	0.25911	1	0.47788	0.25125	1	0.22472	0.53257	21.30924	1.06176	1	0.66170	0.50761	22.52046	1.05541	1	-0.03805	-0.00429	0.60853	0.00413	1	0.02082	-0.00223	0.59476	0.00424	1	0.79740	0.57593	0	0
10632	176.26286	1182064356	0.38863	0.25980	176.11438	0.14848	371	1	0.49500	0.26350	1	0.46480	0.32955	1	0.47990	0.29652	1	0.22471	0.53257	21.21312	1.04872	1	0.66164	0.50774	22.73234	1.04237	1	-0.03805	-0.00429	0.60853	0.00413	1	0.02082	-0.00223	0.59476	0.00424	1	0.79740	0.57593	0	0
10633	176.27937	1182119084	0.39630	0.26408	176.11438	0.16499	371	1	0.49012	0.28600	1	0.45581	0.32780	1	0.47297	0.30690	1	0.22465	0.53277	21.50410	1.03568	1	0.66173	0.50768	22.53212	1.02933	1	-0.03805	-0.00429	0.60853	0.00413	1	0.02082	-0.00223	0.59476	0.00424	1	0.79740	0.57593	0	0
10634	176.29591	1182173860	0.40275	0.26736	176.11438	0.18153	371	1	0.49018	0.28516	1	0.45734	0.32166	1	0.47376	0.30341	1	0.22465	0.53287	21.56559	1.03677	1	0.66173	0.50768	22.53212	1.03677	1	-0.04031	-0.00453	0.64308	0.00431	1	0.02113	-0.00227	0.60491	0.00424	1	0.79740	0.57593	0	0
10635	176.31224	1182227926	0.40945	0.26773	176.11438	0.19786	371	1	0.49287	0.25967	1	0.48683	0.28470	1	0.48985	0.27219	1	0.22467	0.53273	21.31720	1.05089	1	0.66168	0.50742	22.49012	1.05724	1	-0.04031	-0.00453	0.64308	0.00431	1	0.02113	-0.00227	0.60491	0.00424	1	0.79740	0.57593	0	0
10636	176.32877	1182282664	0.41569	0.26740	176.11438	0.21439	371	1	0.49533	0.24776	1	0.49836	0.27857	1	0.49685	0.26316	1	0.22466	0.53273	21.31008	1.07136	1	0.66172	0.50740	22.56971	1.07771	1	-0.04031	-0.00453	0.64308	0.00431	1	0.02113	-0.00227	0.60491	0.00424	1	0.79740	0.57593	0	0
10637	176.34547	1182338017	0.45053	0.26891	176.11438	0.21439	371	0	0.49646	0.23165	1	0.50308	0.26190	1	0.49977	0.24678	1	0.22470	0.53269	21.38342	1.09183	1	0.66172	0.50740	22.56971	1.09818	1	-0.04031	-0.00453	0.64308	0.00450	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10638	176.36192	1182392518	0.47764	0.24980	176.11438	0.21439	371	0	0.50207	0.20865	1	0.50742	0.25272	1	0.50475	0.23069	1	0.22472	0.53274	21.55024	1.09818	1	0.66172	0.50738	22.57922	1.09818	1	-0.04031	-0.00453	0.64308	0.00450	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10639	176.37852	1182447547	0.49082	0.24623	176.11438	0.21439	371	0	0.53130	0.22590	1	0.50306	0.25233	1	0.51718	0.23911	1	0.22473	0.53286	21.57716	1.09818	1	0.66172	0.50738	22.57922	1.09818	1	-0.04031	-0.00453	0.64308	0.00450	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10640	176.39479	1182501412	0.49741	0.24445	176.34547	0.04932	372	1	0.53130	0.22590	1	0.50306	0.25233	1	0.51718	0.23911	1	0.22473	0.53286	21.57716	1.09818	1	0.66172	0.50740	22.56971	1.09818	1	-0.04031	-0.00453	0.64308	0.00457	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10641	176.41139	1182556420	0.50317	0.24162	176.34547	0.06592	372	1	0.54511	0.24968	1	0.50729	0.21090	1	0.52620	0.23029	1	0.22492	0.53315	21.68974	1.09818	1	0.66180	0.50755	22.54078	1.09818	1	-0.04031	-0.00453	0.64308	0.00457	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10642	176.42775	1182610584	0.50660	0.24462	176.34547	0.08228	372	1	0.54191	0.26426	1	0.50563	0.25491	1	0.52377	0.25958	1	0.22485	0.53335	21.42339	1.09818	1	0.66199	0.50808	22.55788	1.09818	1	-0.04031	-0.00453	0.64308	0.00457	1	0.02113	-0.00222	0.60491	0.00450	1	0.79740	0.57593	0	0
10643	176.44431	1182665446	0.50888	0.24759	176.34547	0.09883	372	1	0.54121	0.26983	1	0.50391	0.26099	1	0.52256	0.26541	1	0.22498	0.53353	21.34280	1.09074	1	0.66199	0.50808	22.55075	1.09074	1	-0.03896	-0.00448	0.62239	0.00435	1	0.02113	-0.00227	0.60491	0.00446	1	0.79740	0.57593	0	0
10644	176.46068	1182719666	0.50995	0.24703	176.34547	0.11520	372	1	0.52022	0.19883	1	0.51461	0.28751	1	0.51742	0.24317	1	0.22521	0.53401	21.58819	1.08331	1	0.66231	0.50901	22.48161	1.08331	1	-0.03896	-0.00448	0.62239	0.00435	1	0.02113	-0.00227	0.60491	0.00446	1	0.79740	0.57593	0	0
10645	176.47729	1182774709	0.51236	0.25014	176.34547	0.13182	372	1	0.53785	0.24023	1	0.52550	0.30981	1	0.53168	0.27502	1	0.22557	0.53447	21.76945	1.07588	1	0.66241	0.50899	22.68437	1.07588	1	-0.03896	-0.00448	0.62239	0.00435	1	0.02113	-0.00227	0.60491	0.00446	1	0.79740	0.57593	0	0
10646	176.49377	1182829349	0.51397	0.25399	176.34547	0.14830	372	1	0.53654	0.25136	1	0.52027	0.32588	1	0.52841	0.28862	1	0.22548	0.53464	21.52936	1.06176	1	0.66250	0.50910	22.74117	1.05541	1	-0.03805	-0.00447	0.60853	0.00417	1	0.02049	-0.00228	0.58533	0.00421	1	0.79740	0.57593	0	0
10647	176.51027	1182883948	0.51487	0.25653	176.34547	0.16479	372	1	0.56308	0.25605	1	0.48484	0.30775	1	0.52396	0.28190	1	0.22621	0.53478	21.39589	1.04872	1	0.66292	0.50929	22.54128	1.04237	1	-0.03805	-0.00447	0.60853	0.00417	1	0.02049	-0.00228	0.58533	0.00421	1	0.79740	0.57593	0	0
10648	176.52681	1182938745	0.51508	0.26019	176.34547	0.18134	372	1	0.54057	0.28974	1	0.49402	0.31128	1	0.51730	0.30051	1	0.22651	0.53485	21.48714	1.03568	1	0.66317	0.50937	22.80494	1.02933	1	-0.03805	-0.00447	0.60853	0.00417	1	0.02049	-0.00228	0.58533	0.00421	1	0.79740	0.57593	0	0
10649	176.54324	1182993183	0.51514	0.26389	176.34547	0.19777	372	1	0.53928	0.29980	1	0.49242	0.31682	1	0.51585	0.30831	1	0.22678	0.53493	21.37674	1.02265	1	0.66343	0.50963	23.11279	1.02265	1	-0.03784	-0.00447	0.60806	0.00399	1	0.02158	-0.00243	0.61249	0.00434	1	0.79740	0.57593	0	0
10650	176.55966	1183047599	0.52336	0.26779	176.34547	0.21419	372	1	0.64599	0.30660	1	0.61455	0.33021	1	0.63027	0.31841	1	0.23157	0.53588	21.57335	1.02265	1	0.66872	0.51034	22.43916	1.02900	1	-0.03784	-0.00447	0.60806	0.00399	1	0.02158	-0.00243	0.61249	0.00434	1	0.79740	0.57593	0	0
10651	176.57610	1183102057	0.53348	0.27035	176.34547	0.23062	372	1	0.69972	0.30548	1	0.65050	0.30689	1	0.67511	0.30619	1	0.23391	0.53571	21.65018	1.02900	1	0.67073	0.51032	22.81253	1.03534	1	-0.03784	-0.00447	0.60806	0.00399	1	0.02158	-0.00243	0.61249	0.00434	1	0.79740	0.57593	0	0
10652	176.59267	1183156920	0.54258	0.27197	176.34547	0.24719	372	1	0.70296	0.29567	1	0.65536	0.29682	1	0.67916	0.29624	1	0.23471	0.53572	21.88663	1.04203	1	0.67095	0.50967	22.35163	1.04838	1	-0.03850	-0.00462	0.62856	0.00430	1	0.02228	-0.00250	0.61660	0.00433	1	0.79740	0.57593	0	0
10653	176.60928	1183211984	0.54964	0.27168	176.34547	0.26381	372	1	0.67370	0.25208	1	0.65139	0.28208	1	0.66255	0.26708	1	0.23525	0.53526	21.89936	1.05507	1	0.67124	0.51012	23.18070	1.05507	1	-0.03850	-0.00462	0.62856	0.00430	1	0.02228	-0.00250	0.61660	0.00433	1	0.79740	0.57593	0	0
10654	176.62550	1183265705	0.58173	0.28596	176.34547	0.26381	372	0	0.69415	0.28614	1	0.65880	0.27513	1	0.67647	0.28063	1	0.23545	0.53505	21.70053	1.06176	1	0.67153	0.51003	23.03660	1.06176	1	-0.03850	-0.00462	0.62856	0.00430	1	0.02228	-0.00250	0.61660	0.00433	1	0.79740	0.57593	0	0
10655	176.64203	1183320444	0.62851	0.28453	176.34547	0.26381	372	0	0.69415	0.28614	1	0.65645	0.28006	1	0.67530	0.28310	1	0.23566	0.53487	21.54536	1.06176	1	0.67167	0.50972	22.50457	1.05541	1	-0.03681	-0.00425	0.60321	0.00414	1	0.02108	-0.00226	0.57973	0.00413	1	0.79740	0.57593	0	0
10656	176.65866	1183375567	0.64841	0.29742	176.34547	0.26381	372	0	0.72076	0.32598	1	0.65568	0.32044	1	0.68822	0.32321	1	0.23628	0.53465	21.54646	1.04872	1	0.67224	0.50949	22.75112	1.04237	1	-0.03681	-0.00425	0.60321	0.00414	1	0.02108	-0.00226	0.57973	0.00413	1	0.79740	0.57593	0	0
10657	176.67514	1183430180	0.65017	0.30909	176.62550	0.04964	373	1	0.67413	0.34187	1	0.63676	0.34633	1	0.65545	0.34410	1	0.23646	0.53451	21.74222	1.03568	1	0.67252	0.50951	22.59866	1.02933	1	-0.03681	-0.00425	0.60321	0.00414	1	0.02108	-0.00226	0.57973	0.00413	1	0.79740	0.57593	0	0
10658	176.69135	1183483835	0.65025	0.31844	176.62550	0.06584	373	1	0.67121	0.35119	1	0.62987	0.36053	1	0.65054	0.35586	1	0.23663	0.53443	21.65464	1.02265	1	0.67279	0.50965	22.91526	1.01052	1	-0.03693	-0.00429	0.60813	0.00404	1	0.02075	-0.00221	0.56716	0.00394	1	0.79740	0.57593	0	0
10659	176.70802	1183539076	0.65272	0.32286	176.62550	0.08252	373	1	0.69178	0.33947	1	0.63846	0.35045	1	0.66512	0.34496	1	0.23713	0.53413	21.76083	1.01052	1	0.67337	0.50963	22.78811	1.00475	1	-0.03693	-0.00429	0.60813	0.00404	1	0.02075	-0.00221	0.56716	0.00394	1	0.79740	0.57593	0	0
10660	176.72450	1183593681	0.65575	0.32917	176.62550	0.09900	373	1	0.70347	0.35941	1	0.64428	0.37455	1	0.67388	0.36698	1	0.23738	0.53442	21.69608	1.00475	1	0.67360	0.50966	22.87618	0.99898	1	-0.03693	-0.00429	0.60813	0.00404	1	0.02075	-0.00221	0.56716	0.00394	1	0.79740	0.57593	0	0
10661	176.74112	1183648715	0.65807	0.33385	176.62550	0.11562	373	1	0.70197	0.36355	1	0.64673	0.36979	1	0.67435	0.36667	1	0.23771	0.53443	21.64970	0.99898	1	0.67378	0.50994	22.88885	1.00533	1	-0.03693	-0.00429	0.60813	0.00395	1	0.02277	-0.00242	0.61989	0.00428	1	0.79740	0.57593	0	0
10662	176.75769	1183703629	0.65907	0.33364	176.62550	0.13219	373	1	0.69142	0.30280	1	0.64278	0.36101	1	0.66710	0.33190	1	0.23785	0.53453	21.76049	1.00533	1	0.67412	0.51051	22.95275	1.01745	1	-0.03693	-0.00429	0.60813	0.00395	1	0.02277	-0.00242	0.61989	0.00428	1	0.79740	0.57593	0	0
10663	176.77399	1183757615	0.65985	0.33119	176.62550	0.14848	373	1	0.67647	0.30650	1	0.65720	0.31191	1	0.66683	0.30921	1	0.23797	0.53465	21.72955	1.01745	1	0.67445	0.51052	22.79624	1.02957	1	-0.03693	-0.00429	0.60813	0.00395	1	0.02277	-0.00242	0.61989	0.00428	1	0.79740	0.57593	0	0
10664	176.79053	1183812395	0.66100	0.32779	176.62550	0.16502	373	1	0.68248	0.28653	1	0.66258	0.30103	1	0.67253	0.29378	1	0.23801	0.53464	21.78334	1.04369	1	0.67439	0.51018	22.39334	1.04369	1	-0.03900	-0.00463	0.64373	0.00439	1	0.02127	-0.00234	0.57661	0.00404	1	0.79740	0.57593	0	0
10665	176.80684	1183866445	0.66259	0.32434	176.62550	0.18134	373	1	0.69082	0.27367	1	0.66922	0.29898	1	0.68002	0.28632	1	0.23812	0.53496	21.75293	1.05781	1	0.67439	0.51035	22.30344	1.04569	1	-0.03900	-0.00463	0.64373	0.00439	1	0.02127	-0.00234	0.57661	0.00404	1	0.79740	0.57593	0	0
10666	176.82335	1183921162	0.66316	0.32135	176.62550	0.19785	373	1	0.69007	0.26477	1	0.65011	0.30619	1	0.67009	0.28548	1	0.23808	0.53477	21.75196	1.05981	1	0.67470	0.51001	22.49923	1.04769	1	-0.03900	-0.00463	0.64373	0.00439	1	0.02127	-0.00234	0.57661	0.00404	1	0.79740	0.57593	0	0
10667	176.84027	1183977195	0.66370	0.31868	176.62550	0.21477	373	1	0.69053	0.26323	1	0.65085	0.30465	1	0.67069	0.28394	1	0.23798	0.53473	21.87673	1.06181	1	0.67471	0.51000	22.29755	1.04969	1	-0.03900	-0.00454	0.64373	0.00449	1	0.02127	-0.00234	0.57661	0.00405	1	0.79740	0.57593	0	0
10668	176.85652	1184031057	0.66766	0.31910	176.62550	0.23102	373	1	0.74583	0.33346	1	0.70036	0.31662	1	0.72310	0.32504	1	0.23948	0.53465	21.67879	1.04969	1	0.67629	0.51139	22.93203	1.04969	1	-0.03900	-0.00454	0.64373	0.00449	1	0.02127	-0.00234	0.57661	0.00405	1	0.79740	0.57593	0	0
